2,1,144
6,1,122
7,1,21
9,1,94
10,1,12
13,1,16
14,1,35
16,1,71
17,1,93
21,1,36
22,1,12
24,1,34
27,1,105
28,1,106
29,1,61
31,1,93
34,1,23
35,1,7
36,1,87
38,1,140
40,1,53
43,1,24
45,1,65
48,1,3
49,1,137
50,1,111
51,1,50
54,1,128
55,1,73
56,1,115
60,1,51
61,1,13
64,1,78
65,1,141
66,1,56
67,1,52
68,1,30
71,1,49
74,1,110
76,1,135
77,1,34
80,1,88
81,1,43
82,1,41
84,1,36
88,1,5
89,1,128
90,1,102
93,1,97
94,1,138
100,1,64
102,1,53
104,1,41
106,1,128
110,1,23
111,1,125
116,1,38
119,1,133
120,1,17
124,1,121
125,1,73
126,1,87
127,1,131
130,1,146
131,1,92
133,1,15
134,1,73
135,1,107
136,1,3
137,1,148
139,1,48
140,1,92
141,1,42
143,1,112
148,1,149
149,1,81
150,1,3
151,1,112
152,1,104
155,1,14
156,1,83
157,1,19
161,1,36
162,1,101
169,1,44
171,1,48
180,1,72
184,1,113
186,1,38
187,1,111
191,1,8
192,1,116
193,1,93
194,1,50
195,1,78
199,1,117
203,1,115
204,1,5
205,1,138
206,1,63
209,1,44
210,1,73
214,1,33
215,1,102
218,1,129
219,1,35
220,1,17
221,1,8
223,1,99
224,1,44
225,1,104
226,1,141
227,1,41
232,1,141
238,1,15
243,1,12
244,1,95
246,1,37
247,1,110
251,1,46
254,1,23
261,1,121
264,1,6
265,1,15
268,1,78
272,1,28
273,1,54
274,1,120
279,1,64
280,1,28
283,1,77
284,1,129
287,1,37
294,1,1
295,1,59
1,2,112
3,2,107
5,2,32
6,2,8
7,2,93
8,2,30
9,2,6
10,2,56
15,2,137
16,2,40
17,2,72
24,2,34
25,2,44
26,2,130
27,2,50
28,2,9
30,2,81
31,2,35
34,2,121
36,2,105
38,2,85
39,2,19
42,2,62
44,2,102
45,2,84
49,2,84
51,2,134
56,2,36
57,2,56
59,2,24
61,2,131
62,2,81
64,2,55
66,2,73
68,2,67
69,2,140
70,2,22
72,2,41
74,2,30
76,2,136
80,2,89
81,2,72
84,2,145
86,2,74
88,2,141
89,2,68
90,2,88
91,2,27
92,2,97
100,2,124
101,2,1
103,2,47
104,2,47
106,2,61
108,2,32
109,2,143
110,2,65
114,2,24
115,2,94
116,2,14
122,2,85
123,2,35
124,2,72
126,2,36
128,2,3
129,2,113
131,2,51
132,2,99
133,2,99
134,2,101
135,2,138
137,2,134
138,2,66
140,2,37
141,2,128
143,2,115
147,2,69
148,2,111
149,2,37
152,2,89
154,2,146
155,2,144
156,2,14
157,2,82
158,2,56
160,2,108
161,2,79
162,2,106
163,2,94
165,2,110
166,2,36
168,2,108
170,2,24
172,2,71
173,2,32
174,2,133
175,2,8
176,2,135
177,2,131
181,2,44
182,2,14
184,2,47
186,2,94
188,2,46
189,2,17
193,2,26
196,2,135
197,2,21
199,2,29
200,2,90
201,2,132
202,2,7
203,2,88
207,2,133
208,2,102
209,2,92
212,2,35
213,2,72
216,2,12
218,2,129
221,2,1
222,2,4
224,2,6
226,2,38
229,2,49
230,2,66
235,2,138
240,2,88
242,2,12
245,2,15
246,2,111
248,2,43
250,2,125
252,2,89
254,2,29
255,2,31
257,2,131
261,2,15
264,2,149
265,2,118
266,2,10
268,2,21
269,2,149
271,2,111
272,2,116
273,2,146
274,2,65
276,2,141
277,2,23
278,2,28
280,2,13
282,2,6
283,2,20
284,2,148
286,2,16
287,2,38
290,2,72
293,2,33
294,2,24
295,2,98
296,2,146
299,2,5
300,2,125
2,3,54
4,3,83
5,3,16
7,3,65
9,3,93
10,3,57
12,3,93
13,3,98
17,3,17
18,3,134
19,3,110
20,3,61
21,3,132
23,3,17
25,3,18
26,3,63
27,3,140
28,3,45
33,3,102
34,3,73
35,3,141
37,3,111
39,3,123
41,3,31
42,3,5
44,3,11
49,3,11
50,3,143
53,3,55
55,3,129
57,3,22
61,3,84
62,3,44
68,3,139
69,3,126
74,3,53
78,3,82
79,3,2
81,3,133
84,3,98
85,3,102
86,3,11
87,3,133
91,3,7
92,3,43
93,3,64
95,3,33
96,3,43
97,3,140
99,3,103
101,3,72
103,3,104
104,3,64
105,3,39
106,3,29
107,3,69
108,3,48
109,3,77
112,3,90
113,3,107
116,3,115
118,3,130
119,3,120
120,3,143
124,3,123
126,3,128
128,3,132
132,3,29
137,3,78
138,3,112
141,3,77
142,3,130
144,3,124
145,3,35
147,3,148
148,3,39
149,3,114
151,3,68
153,3,101
154,3,70
156,3,14
160,3,75
161,3,79
162,3,49
165,3,133
169,3,149
170,3,119
171,3,108
174,3,43
176,3,29
181,3,16
184,3,42
188,3,74
190,3,123
192,3,28
195,3,88
196,3,111
198,3,94
199,3,63
202,3,1
205,3,93
207,3,59
211,3,49
213,3,129
214,3,147
215,3,148
216,3,94
218,3,142
220,3,77
221,3,55
226,3,104
228,3,117
229,3,122
230,3,76
231,3,122
233,3,111
234,3,105
235,3,80
236,3,68
237,3,64
238,3,114
242,3,54
245,3,39
246,3,40
247,3,140
250,3,4
252,3,44
253,3,149
254,3,22
256,3,41
257,3,63
261,3,36
262,3,146
263,3,89
264,3,80
266,3,2
267,3,93
270,3,117
272,3,86
273,3,24
274,3,7
276,3,31
279,3,8
280,3,132
281,3,131
283,3,130
285,3,61
286,3,125
287,3,108
288,3,82
290,3,7
291,3,125
294,3,11
3,4,100
6,4,118
7,4,150
11,4,120
14,4,140
16,4,22
20,4,72
21,4,9
22,4,103
24,4,21
25,4,45
27,4,79
29,4,33
30,4,37
31,4,62
32,4,79
33,4,14
35,4,28
37,4,45
40,4,38
42,4,31
43,4,92
44,4,23
45,4,86
46,4,128
49,4,63
50,4,20
54,4,47
56,4,117
58,4,5
63,4,36
64,4,64
71,4,107
72,4,40
73,4,48
74,4,47
75,4,132
77,4,75
79,4,29
82,4,14
84,4,12
85,4,87
86,4,15
87,4,54
88,4,17
91,4,124
93,4,75
96,4,113
97,4,105
98,4,142
102,4,124
103,4,28
104,4,9
105,4,120
106,4,75
108,4,66
109,4,142
112,4,45
113,4,132
115,4,15
118,4,127
119,4,31
120,4,18
123,4,10
125,4,32
127,4,68
128,4,1
130,4,7
131,4,69
136,4,16
139,4,108
142,4,44
143,4,118
144,4,43
145,4,89
148,4,104
152,4,82
154,4,59
156,4,116
161,4,131
162,4,33
163,4,17
164,4,91
165,4,78
166,4,94
167,4,129
168,4,97
169,4,64
170,4,124
171,4,90
172,4,127
173,4,52
176,4,81
179,4,88
180,4,56
184,4,14
185,4,18
186,4,123
187,4,6
188,4,117
193,4,119
194,4,4
198,4,5
199,4,99
203,4,128
204,4,105
205,4,11
206,4,19
210,4,31
212,4,41
214,4,98
217,4,102
221,4,138
222,4,61
225,4,11
226,4,76
228,4,38
229,4,115
231,4,53
232,4,90
233,4,53
234,4,139
235,4,96
238,4,75
242,4,98
244,4,145
248,4,19
250,4,90
253,4,93
254,4,122
256,4,126
258,4,53
259,4,96
260,4,88
261,4,112
264,4,56
265,4,64
266,4,52
267,4,106
268,4,2
269,4,104
270,4,57
271,4,118
273,4,32
274,4,89
275,4,139
281,4,18
286,4,144
289,4,42
290,4,148
291,4,49
296,4,42
297,4,63
299,4,78
2,5,83
3,5,71
6,5,30
7,5,23
8,5,138
9,5,82
10,5,4
12,5,95
14,5,90
15,5,135
17,5,73
20,5,100
21,5,60
22,5,148
26,5,8
27,5,114
28,5,138
29,5,50
33,5,142
35,5,133
36,5,32
37,5,27
38,5,75
44,5,138
45,5,101
47,5,22
48,5,31
49,5,88
51,5,49
52,5,92
55,5,122
56,5,117
57,5,48
58,5,47
61,5,56
63,5,148
65,5,137
69,5,3
73,5,117
74,5,57
77,5,50
80,5,95
82,5,101
83,5,79
84,5,48
86,5,7
87,5,36
89,5,32
91,5,117
95,5,12
97,5,52
98,5,95
100,5,150
105,5,132
106,5,45
108,5,8
110,5,145
114,5,110
115,5,62
118,5,42
120,5,48
121,5,41
123,5,131
128,5,77
130,5,47
131,5,136
134,5,77
136,5,35
142,5,9
143,5,20
149,5,96
150,5,80
151,5,63
153,5,9
154,5,122
155,5,130
156,5,21
157,5,124
158,5,84
159,5,6
160,5,1
161,5,53
162,5,124
164,5,13
166,5,73
168,5,19
169,5,58
171,5,36
172,5,130
173,5,76
177,5,22
180,5,94
181,5,83
182,5,69
183,5,51
185,5,51
186,5,9
187,5,139
188,5,118
189,5,106
190,5,61
192,5,11
193,5,35
194,5,44
195,5,19
197,5,116
198,5,129
199,5,137
200,5,61
201,5,48
203,5,73
207,5,107
208,5,4
212,5,92
216,5,56
218,5,95
219,5,109
224,5,109
225,5,126
226,5,36
227,5,55
228,5,96
229,5,97
231,5,86
232,5,70
234,5,38
235,5,146
242,5,44
243,5,8
246,5,131
248,5,87
250,5,7
251,5,64
253,5,75
255,5,93
256,5,109
260,5,30
263,5,125
264,5,11
265,5,64
267,5,89
270,5,75
271,5,32
272,5,133
273,5,28
279,5,144
280,5,122
281,5,36
282,5,83
286,5,28
287,5,60
289,5,59
294,5,31
296,5,142
298,5,90
1,6,5
2,6,4
4,6,124
5,6,40
6,6,111
10,6,120
12,6,55
13,6,134
14,6,54
19,6,129
20,6,56
25,6,4
29,6,129
34,6,144
35,6,115
36,6,73
37,6,90
39,6,92
40,6,81
41,6,21
42,6,132
43,6,75
44,6,71
45,6,76
46,6,4
50,6,90
51,6,74
54,6,134
55,6,136
59,6,32
61,6,85
63,6,36
64,6,52
69,6,9
71,6,64
72,6,35
73,6,45
82,6,37
84,6,128
85,6,99
86,6,50
87,6,78
88,6,1
89,6,37
90,6,102
94,6,24
96,6,39
97,6,92
98,6,44
100,6,137
102,6,93
103,6,60
104,6,58
105,6,30
106,6,83
107,6,139
111,6,119
113,6,118
114,6,123
116,6,24
117,6,140
119,6,130
122,6,145
123,6,20
130,6,45
132,6,3
133,6,120
134,6,120
135,6,71
136,6,85
137,6,107
139,6,68
141,6,51
142,6,18
143,6,57
152,6,65
154,6,141
155,6,113
156,6,32
159,6,119
160,6,3
161,6,131
162,6,25
165,6,136
166,6,72
167,6,18
172,6,134
175,6,77
184,6,47
185,6,24
186,6,141
187,6,49
188,6,53
191,6,59
192,6,127
193,6,115
197,6,88
198,6,142
199,6,53
204,6,48
205,6,140
208,6,90
212,6,87
216,6,56
220,6,55
221,6,129
223,6,34
225,6,50
227,6,137
229,6,39
231,6,120
238,6,13
239,6,144
240,6,66
241,6,104
243,6,55
244,6,127
245,6,10
247,6,26
248,6,85
250,6,56
251,6,23
255,6,42
258,6,66
260,6,17
261,6,93
262,6,103
264,6,56
265,6,92
267,6,90
269,6,97
271,6,74
272,6,90
273,6,74
277,6,7
278,6,17
281,6,81
283,6,57
284,6,78
285,6,44
286,6,117
287,6,23
288,6,132
289,6,93
293,6,3
294,6,94
295,6,29
296,6,111
297,6,143
1,7,6
2,7,90
3,7,60
4,7,10
5,7,38
7,7,117
8,7,126
11,7,104
15,7,58
16,7,78
18,7,76
19,7,16
20,7,23
22,7,10
23,7,17
30,7,55
31,7,100
32,7,59
34,7,116
37,7,90
39,7,118
40,7,95
42,7,55
43,7,123
44,7,99
45,7,111
46,7,65
47,7,34
48,7,137
49,7,22
50,7,135
55,7,62
56,7,62
59,7,148
62,7,135
64,7,63
65,7,31
66,7,53
68,7,42
69,7,106
70,7,125
71,7,11
72,7,51
75,7,10
77,7,41
78,7,32
92,7,53
93,7,67
94,7,142
98,7,70
99,7,118
