1,1,130
3,1,86
5,1,51
6,1,19
7,1,43
9,1,124
10,1,100
12,1,55
14,1,103
16,1,116
17,1,50
19,1,71
20,1,98
21,1,50
23,1,128
24,1,106
25,1,56
26,1,119
27,1,34
29,1,122
32,1,43
34,1,128
36,1,20
38,1,19
41,1,49
42,1,24
47,1,143
49,1,140
52,1,98
53,1,138
55,1,35
60,1,83
63,1,102
64,1,103
66,1,70
68,1,135
69,1,10
70,1,109
72,1,5
73,1,31
75,1,112
76,1,25
77,1,80
78,1,58
79,1,111
81,1,60
88,1,141
89,1,124
92,1,67
93,1,95
94,1,44
96,1,33
101,1,64
102,1,133
105,1,57
106,1,118
107,1,12
108,1,122
109,1,52
112,1,64
114,1,57
115,1,54
117,1,141
118,1,46
119,1,60
120,1,38
122,1,30
123,1,10
125,1,92
128,1,94
129,1,51
130,1,16
134,1,30
135,1,81
138,1,38
140,1,65
141,1,49
142,1,98
145,1,34
146,1,142
147,1,79
148,1,137
149,1,13
150,1,96
155,1,54
156,1,147
157,1,17
159,1,120
160,1,55
163,1,47
164,1,79
165,1,21
166,1,143
167,1,149
168,1,137
169,1,44
171,1,61
172,1,81
173,1,96
174,1,104
175,1,28
177,1,58
179,1,20
183,1,3
184,1,57
185,1,135
186,1,52
188,1,43
190,1,132
191,1,36
192,1,108
195,1,128
197,1,9
198,1,75
200,1,120
2,2,11
4,2,46
9,2,139
10,2,87
11,2,124
12,2,36
13,2,19
15,2,142
16,2,150
20,2,45
21,2,43
24,2,109
26,2,133
27,2,76
28,2,59
31,2,135
35,2,6
37,2,40
38,2,148
40,2,47
41,2,36
48,2,87
51,2,118
52,2,6
53,2,89
54,2,50
55,2,36
56,2,11
58,2,137
60,2,79
61,2,83
62,2,22
64,2,134
66,2,83
67,2,26
68,2,149
69,2,40
71,2,147
73,2,142
76,2,79
77,2,60
78,2,148
80,2,25
88,2,90
89,2,109
90,2,109
91,2,52
92,2,80
93,2,90
96,2,148
97,2,22
98,2,44
99,2,78
100,2,72
101,2,75
106,2,60
109,2,43
110,2,23
111,2,102
114,2,56
115,2,47
116,2,116
117,2,96
118,2,88
120,2,138
122,2,76
123,2,110
124,2,15
126,2,75
127,2,29
128,2,106
129,2,8
132,2,145
134,2,62
135,2,87
137,2,69
139,2,21
141,2,45
142,2,51
143,2,131
144,2,100
145,2,110
148,2,88
150,2,118
152,2,83
154,2,92
156,2,28
157,2,65
159,2,96
164,2,129
165,2,48
166,2,149
167,2,135
168,2,58
170,2,65
172,2,29
174,2,124
175,2,139
176,2,94
181,2,73
182,2,82
183,2,86
186,2,42
189,2,8
192,2,131
193,2,107
196,2,46
197,2,145
199,2,36
200,2,82
1,3,103
3,3,55
5,3,40
6,3,84
7,3,6
9,3,126
10,3,57
11,3,67
12,3,89
14,3,122
18,3,88
19,3,147
21,3,7
23,3,7
24,3,149
25,3,134
26,3,89
28,3,3
29,3,60
30,3,89
31,3,96
32,3,2
33,3,112
36,3,113
38,3,104
39,3,85
40,3,79
41,3,94
43,3,68
44,3,135
46,3,126
47,3,35
49,3,14
50,3,102
51,3,62
56,3,57
60,3,72
63,3,65
64,3,40
65,3,55
66,3,53
71,3,14
72,3,112
73,3,25
74,3,49
75,3,26
76,3,103
79,3,77
80,3,122
82,3,76
