3,1,35
4,1,58
8,1,33
10,1,134
12,1,32
13,1,47
14,1,121
15,1,88
16,1,21
18,1,83
19,1,129
20,1,120
21,1,72
24,1,8
25,1,64
32,1,89
35,1,12
36,1,69
38,1,133
40,1,48
41,1,34
42,1,115
43,1,132
44,1,40
45,1,58
46,1,47
49,1,48
52,1,52
54,1,18
55,1,50
58,1,4
62,1,114
63,1,74
64,1,70
65,1,90
66,1,25
67,1,132
68,1,135
69,1,109
70,1,17
71,1,51
72,1,20
74,1,56
76,1,38
77,1,30
83,1,129
85,1,53
88,1,59
90,1,130
92,1,138
94,1,18
95,1,3
98,1,105
99,1,75
101,1,128
104,1,57
105,1,61
108,1,13
110,1,97
112,1,117
113,1,111
114,1,139
116,1,62
118,1,65
119,1,21
123,1,100
126,1,136
127,1,35
128,1,68
129,1,86
131,1,139
132,1,147
133,1,103
136,1,131
137,1,147
138,1,140
140,1,24
143,1,5
144,1,29
145,1,62
146,1,87
147,1,1
148,1,24
150,1,109
151,1,149
152,1,115
154,1,103
155,1,9
159,1,124
161,1,11
165,1,111
167,1,146
168,1,104
170,1,10
172,1,114
173,1,95
175,1,136
178,1,92
182,1,140
184,1,145
188,1,23
189,1,58
192,1,123
195,1,39
199,1,123
200,1,29
203,1,103
212,1,24
215,1,124
216,1,125
217,1,37
222,1,93
226,1,42
227,1,83
230,1,69
231,1,103
232,1,18
233,1,123
236,1,75
238,1,42
242,1,69
246,1,122
247,1,131
248,1,53
249,1,132
250,1,33
251,1,40
252,1,136
253,1,120
254,1,119
256,1,122
257,1,6
258,1,16
261,1,14
262,1,52
264,1,91
265,1,104
266,1,145
267,1,37
269,1,124
270,1,103
273,1,9
274,1,8
275,1,107
279,1,115
281,1,61
285,1,50
287,1,7
289,1,128
291,1,84
292,1,44
293,1,13
294,1,33
298,1,54
299,1,5
302,1,72
303,1,83
305,1,147
307,1,143
308,1,121
309,1,61
310,1,98
318,1,45
319,1,57
326,1,24
328,1,66
329,1,68
330,1,86
331,1,23
334,1,60
335,1,118
337,1,27
339,1,21
340,1,59
341,1,108
347,1,39
348,1,46
351,1,33
353,1,50
354,1,115
358,1,150
360,1,115
363,1,94
365,1,50
366,1,52
367,1,130
369,1,55
371,1,20
372,1,105
373,1,105
374,1,60
375,1,147
376,1,123
378,1,133
379,1,60
380,1,65
384,1,29
385,1,136
389,1,22
391,1,58
393,1,96
394,1,111
395,1,12
396,1,107
397,1,111
398,1,16
400,1,17
402,1,36
404,1,55
405,1,131
407,1,65
408,1,21
409,1,76
410,1,75
411,1,87
412,1,67
416,1,70
418,1,68
422,1,40
425,1,11
429,1,107
431,1,104
432,1,128
434,1,122
435,1,108
437,1,25
438,1,98
439,1,56
441,1,115
442,1,13
443,1,84
445,1,66
449,1,38
450,1,75
451,1,24
454,1,128
455,1,22
456,1,9
458,1,24
462,1,118
464,1,32
466,1,124
467,1,141
469,1,142
470,1,43
471,1,27
472,1,4
476,1,47
478,1,124
480,1,82
481,1,80
483,1,124
484,1,28
489,1,148
490,1,117
491,1,126
493,1,15
496,1,23
497,1,95
500,1,75
4,2,13
5,2,71
6,2,61
8,2,22
11,2,53
14,2,94
17,2,113
21,2,112
22,2,87
23,2,6
26,2,13
27,2,125
31,2,80
34,2,98
35,2,9
36,2,140
37,2,27
39,2,20
40,2,98
41,2,58
42,2,9
43,2,28
45,2,147
46,2,56
47,2,143
48,2,9
49,2,110
50,2,54
51,2,117
52,2,84
56,2,110
60,2,77
61,2,45
62,2,32
65,2,84
66,2,19
67,2,133
69,2,67
73,2,46
74,2,52
75,2,150
79,2,66
80,2,62
84,2,115
86,2,133
91,2,97
92,2,117
93,2,129
94,2,55
96,2,84
97,2,25
100,2,16
101,2,25
102,2,49
105,2,58
109,2,73
111,2,145
112,2,24
113,2,93
114,2,120
115,2,45
117,2,135
119,2,148
121,2,44
122,2,105
128,2,51
132,2,42
133,2,128
138,2,63
140,2,107
142,2,92
147,2,82
148,2,56
149,2,57
151,2,54
152,2,46
153,2,27
155,2,60
157,2,90
160,2,67
165,2,109
166,2,24
170,2,145
171,2,125
173,2,40
174,2,18
175,2,133
176,2,25
178,2,139
180,2,133
184,2,48
186,2,4
187,2,27
188,2,15
189,2,122
191,2,141
192,2,112
193,2,144
195,2,114
196,2,32
197,2,98
199,2,137
200,2,71
202,2,49
207,2,128
214,2,11
215,2,139
216,2,36
217,2,80
219,2,109
221,2,36
224,2,18
225,2,145
226,2,46
228,2,124
230,2,82
232,2,132
234,2,54
237,2,20
239,2,114
243,2,100
248,2,4
251,2,74
252,2,52
253,2,139
254,2,117
257,2,47
258,2,4
259,2,92
262,2,20
263,2,72
264,2,4
265,2,31
266,2,125
267,2,32
269,2,129
270,2,15
271,2,100
272,2,131
274,2,123
275,2,91
277,2,60
278,2,58
280,2,122
282,2,103
284,2,38
285,2,150
286,2,14
288,2,88
291,2,112
294,2,23
297,2,78
298,2,83
299,2,103
300,2,3
301,2,108
302,2,91
305,2,110
306,2,127
307,2,63
310,2,67
313,2,116
314,2,44
315,2,27
316,2,63
317,2,73
323,2,29
325,2,10
327,2,64
330,2,95
331,2,63
332,2,62
334,2,114
335,2,77
338,2,139
339,2,109
340,2,25
343,2,128
344,2,3
345,2,65
347,2,38
348,2,150
350,2,19
351,2,95
352,2,103
353,2,97
355,2,15
357,2,139
359,2,93
362,2,127
363,2,140
366,2,126
367,2,126
369,2,90
372,2,129
376,2,124
377,2,101
378,2,81
383,2,41
385,2,3
388,2,20
389,2,96
390,2,26
391,2,133
392,2,94
395,2,115
396,2,4
398,2,70
399,2,97
402,2,69
411,2,97
414,2,65
418,2,122
424,2,143
426,2,138
427,2,105
429,2,45
430,2,4
431,2,118
434,2,122
435,2,37
436,2,103
438,2,89
439,2,14
440,2,130
442,2,148
443,2,84
448,2,77
454,2,115
455,2,29
457,2,147
458,2,50
459,2,90
460,2,138
461,2,129
462,2,114
463,2,82
466,2,103
468,2,48
472,2,129
473,2,59
474,2,50
476,2,41
477,2,102
478,2,36
479,2,22
480,2,99
482,2,114
484,2,20
485,2,119
486,2,121
487,2,29
488,2,102
493,2,97
494,2,110
495,2,129
496,2,94
498,2,75
1,3,137
4,3,23
6,3,104
11,3,102
15,3,64
17,3,21
18,3,89
19,3,25
20,3,121
21,3,46
22,3,106
24,3,103
27,3,26
28,3,55
30,3,55
33,3,67
38,3,78
39,3,41
45,3,13
47,3,146
48,3,105
49,3,18
51,3,121
52,3,40
55,3,71
60,3,82
71,3,18
77,3,67
82,3,18
84,3,114
85,3,8
87,3,97
88,3,82
94,3,94
96,3,20
99,3,110
102,3,96
104,3,103
108,3,49
115,3,64
116,3,47
118,3,32
119,3,45
120,3,83
126,3,15
129,3,16
130,3,70
132,3,89
133,3,109
134,3,126
135,3,100
137,3,48
138,3,132
140,3,53
142,3,13
144,3,79
145,3,51
146,3,88
147,3,72
148,3,2
149,3,130
151,3,88
156,3,92
159,3,124
160,3,81
161,3,113
162,3,144
163,3,1
164,3,19
170,3,3
171,3,10
172,3,13
174,3,53
175,3,103
180,3,135
181,3,147
184,3,73
185,3,27
186,3,136
190,3,18
192,3,66
196,3,29
198,3,30
200,3,122
205,3,40
208,3,148
213,3,66
215,3,85
218,3,126
220,3,11
222,3,78
223,3,68
225,3,139
230,3,65
231,3,93
233,3,62
234,3,42
235,3,148
236,3,70
237,3,97
241,3,83
242,3,50
244,3,105
247,3,110
250,3,150
252,3,62
253,3,80
259,3,123
262,3,71
263,3,40
264,3,50
265,3,72
266,3,96
267,3,12
268,3,88
269,3,102
270,3,79
271,3,24
273,3,22
274,3,141
276,3,87
277,3,80
278,3,107
279,3,146
281,3,60
285,3,59
289,3,48
291,3,81
292,3,23
293,3,140
294,3,118
295,3,2
297,3,142
302,3,48
304,3,81
305,3,73
311,3,8
312,3,2
313,3,16
314,3,139
317,3,56
321,3,30
322,3,60
323,3,57
326,3,122
327,3,89
328,3,126
329,3,33
330,3,94
333,3,134
336,3,140
338,3,11
339,3,22
341,3,19
344,3,122
346,3,24
347,3,61
350,3,80
351,3,124
352,3,129
353,3,104
358,3,110
361,3,27
363,3,101
364,3,130
366,3,90
370,3,15
371,3,148
374,3,72
375,3,58
377,3,38
378,3,119
381,3,64
382,3,28
383,3,126
385,3,67
391,3,16
393,3,148
395,3,32
396,3,30
398,3,133
399,3,95
402,3,27
404,3,7
405,3,55
406,3,74
407,3,128
409,3,116
412,3,101
413,3,148
414,3,126
417,3,72
419,3,56
421,3,100
424,3,11
425,3,2
426,3,118
429,3,25
430,3,24
431,3,98
432,3,27
435,3,17
437,3,49
439,3,7
440,3,115
441,3,15
444,3,89
445,3,69
446,3,128
447,3,90
451,3,100
452,3,82
454,3,57
455,3,1
458,3,118
459,3,55
461,3,12
463,3,19
465,3,98
466,3,40
469,3,23
470,3,59
471,3,41
473,3,6
474,3,69
475,3,6
478,3,129
479,3,10
480,3,67
481,3,123
482,3,46
483,3,117
484,3,69
487,3,61
490,3,51
491,3,56
494,3,105
495,3,56
496,3,82
499,3,11
500,3,124
1,4,61
2,4,75
3,4,83
7,4,17
8,4,121
9,4,33
12,4,95
13,4,83
16,4,124
18,4,140
20,4,143
21,4,19
22,4,26
23,4,94
24,4,10
27,4,29
29,4,23
31,4,128
32,4,116
34,4,104
37,4,75
38,4,56
39,4,95
40,4,129
41,4,44
42,4,61
43,4,116
44,4,55
45,4,40
46,4,78
48,4,140
49,4,59
50,4,43
51,4,70
52,4,89
53,4,148
54,4,55
56,4,75
59,4,47
60,4,22
61,4,6
62,4,105
63,4,112
64,4,28
65,4,49
66,4,36
69,4,69
70,4,120
75,4,147
81,4,1
82,4,42
83,4,75
84,4,62
85,4,26
87,4,116
89,4,109
90,4,67
94,4,103
95,4,26
97,4,123
98,4,69
100,4,105
101,4,93
102,4,51
105,4,5
106,4,18
107,4,35
112,4,128
113,4,19
114,4,100
115,4,112
117,4,128
120,4,41
121,4,93
122,4,75
125,4,72
128,4,26
129,4,67
130,4,90
132,4,94
134,4,91
137,4,109
138,4,150
140,4,130
141,4,118
143,4,86
149,4,144
150,4,18
151,4,29
152,4,113
153,4,38
156,4,133
157,4,113
159,4,92
160,4,149
161,4,23
162,4,87
163,4,83
165,4,63
166,4,42
167,4,86
168,4,12
169,4,146
172,4,106
173,4,138
174,4,57
177,4,47
178,4,55
180,4,112
182,4,123
184,4,116
185,4,45
187,4,88
189,4,43
195,4,61
196,4,139
198,4,83
201,4,49
205,4,102
210,4,55
213,4,18
214,4,100
216,4,142
217,4,9
218,4,121
219,4,59
220,4,94
223,4,141
225,4,31
226,4,54
227,4,62
228,4,131
229,4,125
232,4,99
233,4,135
235,4,136
237,4,139
238,4,126
240,4,136
242,4,111
243,4,18
246,4,19
249,4,53
253,4,54
255,4,107
256,4,36
