7,1,78
17,1,35
38,1,63
70,1,150
71,1,128
75,1,105
83,1,51
88,1,133
107,1,140
115,1,84
117,1,12
120,1,16
133,1,40
140,1,63
162,1,30
166,1,33
175,1,79
191,1,28
194,1,144
204,1,130
219,1,18
232,1,38
238,1,123
245,1,23
283,1,70
310,1,32
313,1,30
320,1,31
321,1,124
331,1,14
336,1,49
350,1,86
374,1,68
398,1,45
403,1,97
405,1,95
442,1,135
453,1,83
473,1,122
475,1,30
29,2,62
31,2,44
56,2,28
61,2,52
66,2,10
92,2,130
94,2,42
99,2,126
104,2,80
109,2,120
123,2,106
137,2,98
169,2,34
176,2,33
179,2,148
181,2,77
182,2,85
190,2,110
204,2,72
231,2,112
258,2,99
301,2,106
305,2,51
315,2,132
319,2,100
320,2,95
321,2,21
326,2,148
342,2,88
349,2,138
365,2,95
376,2,32
387,2,125
390,2,116
397,2,127
399,2,110
404,2,22
407,2,100
414,2,37
416,2,82
436,2,30
442,2,3
467,2,59
471,2,71
477,2,85
488,2,131
16,3,3
23,3,146
35,3,73
64,3,101
80,3,64
93,3,8
114,3,112
133,3,2
134,3,22
135,3,55
138,3,15
151,3,75
154,3,108
155,3,83
164,3,7
168,3,83
188,3,83
206,3,118
214,3,12
241,3,93
261,3,64
262,3,24
269,3,69
279,3,44
285,3,148
322,3,138
347,3,73
351,3,8
352,3,75
359,3,50
361,3,83
367,3,84
387,3,48
390,3,27
405,3,96
407,3,115
410,3,144
422,3,47
428,3,142
438,3,39
449,3,108
454,3,150
458,3,64
478,3,15
480,3,141
483,3,124
487,3,1
498,3,6
500,3,87
5,4,138
12,4,1
13,4,112
14,4,127
17,4,23
21,4,19
29,4,122
45,4,38
54,4,46
72,4,112
75,4,20
92,4,47
98,4,119
103,4,99
108,4,53
109,4,35
116,4,125
122,4,124
143,4,12
150,4,63
154,4,62
163,4,39
169,4,19
183,4,99
189,4,76
195,4,135
207,4,42
208,4,51
217,4,4
225,4,80
235,4,87
250,4,113
252,4,48
253,4,11
263,4,61
266,4,12
284,4,84
286,4,1
290,4,28
309,4,100
311,4,145
352,4,35
356,4,96
366,4,77
395,4,65
398,4,81
411,4,35
417,4,38
427,4,111
439,4,15
447,4,131
474,4,70
481,4,137
483,4,77
490,4,96
493,4,123
4,5,46
23,5,20
25,5,16
65,5,25
71,5,90
90,5,18
95,5,106
115,5,52
122,5,109
130,5,91
